trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
Rt6Trp50,15:17:50,15:17:50,337,059,South to Downtown (Inbound),,
Rt6Trp50,15:18:10,15:18:10,270,060,South to Downtown (Inbound),,
Rt6Trp50,15:18:40,15:18:40,338,061,South to Downtown (Inbound),,
Rt6Trp50,15:19:00,15:19:00,339,062,South to Downtown (Inbound),,
Rt6Trp50,15:19:20,15:19:20,340,063,South to Downtown (Inbound),,
Rt6Trp50,15:19:40,15:19:40,341,064,South to Downtown (Inbound),,
Rt6Trp50,15:25:00,15:25:00,437,065,South to Downtown (Inbound),,
Rt6Trp50,15:25:20,15:25:20,342,066,South to Downtown (Inbound),,
Rt6Trp50,15:25:40,15:25:40,343,067,South to Downtown (Inbound),,
Rt6Trp50,15:26:00,15:26:00,344,068,South to Downtown (Inbound),,
Rt6Trp50,15:26:20,15:26:20,345,069,South to Downtown (Inbound),,
Rt6Trp50,15:26:40,15:26:40,346,070,South to Downtown (Inbound),,
Rt6Trp50,15:27:00,15:27:00,347,071,South to Downtown (Inbound),,
Rt6Trp50,15:27:30,15:27:30,348,072,South to Downtown (Inbound),,
Rt6Trp50,15:27:50,15:27:50,349,073,South to Downtown (Inbound),,
Rt6Trp50,15:28:00,15:28:00,350,074,South to Downtown (Inbound),,
Rt6Trp50,15:32:00,15:32:00,351,075,South to Downtown (Inbound),,
Rt6Trp50,15:32:30,15:32:30,352,076,South to Downtown (Inbound),,
Rt6Trp50,15:33:00,15:33:00,353,077,South to Downtown (Inbound),,
Rt6Trp50,15:33:30,15:33:30,354,078,South to Downtown (Inbound),,
Rt6Trp50,15:33:50,15:33:50,355,079,South to Downtown (Inbound),,
Rt6Trp50,15:34:20,15:34:20,356,080,South to Downtown (Inbound),,
Rt6Trp50,15:40:00,15:40:00,0,081,South to Downtown (Inbound),,
Rt6Trp51,15:42:00,15:42:00,0,1,North from Downtown (Outbound),,
Rt6Trp51,15:42:30,15:42:30,283,2,North from Downtown (Outbound),,
Rt6Trp51,15:42:50,15:42:50,284,3,North from Downtown (Outbound),,
Rt6Trp51,15:43:10,15:43:10,285,4,North from Downtown (Outbound),,
Rt6Trp51,15:43:40,15:43:40,286,5,North from Downtown (Outbound),,
Rt6Trp51,15:47:00,15:47:00,287,6,North from Downtown (Outbound),,
Rt6Trp51,15:47:20,15:47:20,288,7,North from Downtown (Outbound),,
Rt6Trp51,15:47:50,15:47:50,289,8,North from Downtown (Outbound),,
Rt6Trp51,15:48:10,15:48:10,290,9,North from Downtown (Outbound),,
Rt6Trp51,15:48:30,15:48:30,291,10,North from Downtown (Outbound),,
Rt6Trp51,15:48:40,15:48:40,292,11,North from Downtown (Outbound),,
Rt6Trp51,15:49:00,15:49:00,293,12,North from Downtown (Outbound),,
Rt6Trp51,15:49:20,15:49:20,294,13,North from Downtown (Outbound),,
Rt6Trp51,15:49:40,15:49:40,295,14,North from Downtown (Outbound),,
Rt6Trp51,15:50:00,15:50:00,296,15,North from Downtown (Outbound),,
Rt6Trp51,15:54:00,15:54:00,438,16,North from Downtown (Outbound),,
Rt6Trp51,15:54:20,15:54:20,297,17,North from Downtown (Outbound),,
Rt6Trp51,15:54:40,15:54:40,298,18,North from Downtown (Outbound),,
Rt6Trp51,15:55:00,15:55:00,299,19,North from Downtown (Outbound),,
Rt6Trp51,15:55:20,15:55:20,300,20,North from Downtown (Outbound),,
Rt6Trp51,15:55:40,15:55:40,249,21,North from Downtown (Outbound),,
Rt6Trp51,15:56:00,15:56:00,250,22,North from Downtown (Outbound),,
Rt6Trp51,15:56:20,15:56:20,301,23,North from Downtown (Outbound),,
Rt6Trp51,15:56:30,15:56:30,302,24,North from Downtown (Outbound),,
Rt6Trp51,15:56:50,15:56:50,303,25,North from Downtown (Outbound),,
Rt6Trp51,15:57:00,15:57:00,304,26,North from Downtown (Outbound),,
Rt6Trp51,15:57:20,15:57:20,305,27,North from Downtown (Outbound),,
Rt6Trp51,15:57:40,15:57:40,306,28,North from Downtown (Outbound),,
Rt6Trp51,15:58:00,15:58:00,307,29,North from Downtown (Outbound),,
Rt6Trp51,15:58:20,15:58:20,308,30,North from Downtown (Outbound),,
Rt6Trp51,16:00:00,16:00:00,309,31,North from Downtown (Outbound),,
Rt6Trp51,16:00:30,16:00:30,310,32,North from Downtown (Outbound),,
Rt6Trp51,16:01:00,16:01:00,311,33,North from Downtown (Outbound),,
Rt6Trp51,16:05:00,16:05:00,312,34,North from Downtown (Outbound),,
Rt6Trp51,16:06:00,16:06:00,313,35,North from Downtown (Outbound),,
Rt6Trp51,16:06:20,16:06:20,314,36,North from Downtown (Outbound),,
Rt6Trp51,16:06:40,16:06:40,315,37,North from Downtown (Outbound),,
Rt6Trp51,16:07:00,16:07:00,316,38,North from Downtown (Outbound),,
Rt6Trp51,16:07:20,16:07:20,317,39,North from Downtown (Outbound),,
Rt6Trp51,16:10:00,16:10:00,318,40,North from Downtown (Outbound),,
Rt6Trp51,16:10:30,16:10:30,319,41,South to Downtown (Inbound),,
Rt6Trp51,16:10:50,16:10:50,320,42,South to Downtown (Inbound),,
Rt6Trp51,16:11:00,16:11:00,321,43,South to Downtown (Inbound),,
Rt6Trp51,16:11:20,16:11:20,322,44,South to Downtown (Inbound),,
Rt6Trp51,16:11:40,16:11:40,323,45,South to Downtown (Inbound),,
Rt6Trp51,16:12:00,16:12:00,324,46,South to Downtown (Inbound),,
Rt6Trp51,16:13:00,16:13:00,325,47,South to Downtown (Inbound),,
Rt6Trp51,16:13:10,16:13:10,326,48,South to Downtown (Inbound),,
Rt6Trp51,16:13:30,16:13:30,327,49,South to Downtown (Inbound),,
Rt6Trp51,16:13:50,16:13:50,328,050,South to Downtown (Inbound),,
Rt6Trp51,16:15:00,16:15:00,329,051,South to Downtown (Inbound),,
Rt6Trp51,16:15:20,16:15:20,330,052,South to Downtown (Inbound),,
Rt6Trp51,16:15:30,16:15:30,331,053,South to Downtown (Inbound),,
Rt6Trp51,16:15:50,16:15:50,332,054,South to Downtown (Inbound),,
Rt6Trp51,16:16:10,16:16:10,333,055,South to Downtown (Inbound),,
Rt6Trp51,16:17:00,16:17:00,334,056,South to Downtown (Inbound),,
Rt6Trp51,16:17:10,16:17:10,335,057,South to Downtown (Inbound),,
Rt6Trp51,16:17:30,16:17:30,336,058,South to Downtown (Inbound),,
Rt6Trp51,16:17:50,16:17:50,337,059,South to Downtown (Inbound),,
Rt6Trp51,16:18:10,16:18:10,270,060,South to Downtown (Inbound),,
Rt6Trp51,16:18:40,16:18:40,338,061,South to Downtown (Inbound),,
Rt6Trp51,16:19:00,16:19:00,339,062,South to Downtown (Inbound),,
Rt6Trp51,16:19:20,16:19:20,340,063,South to Downtown (Inbound),,
Rt6Trp51,16:19:40,16:19:40,341,064,South to Downtown (Inbound),,
Rt6Trp51,16:25:00,16:25:00,437,065,South to Downtown (Inbound),,
Rt6Trp51,16:25:20,16:25:20,342,066,South to Downtown (Inbound),,
Rt6Trp51,16:25:40,16:25:40,343,067,South to Downtown (Inbound),,
Rt6Trp51,16:26:00,16:26:00,344,068,South to Downtown (Inbound),,
Rt6Trp51,16:26:20,16:26:20,345,069,South to Downtown (Inbound),,
Rt6Trp51,16:26:40,16:26:40,346,070,South to Downtown (Inbound),,
Rt6Trp51,16:27:00,16:27:00,347,071,South to Downtown (Inbound),,
Rt6Trp51,16:27:30,16:27:30,348,072,South to Downtown (Inbound),,
Rt6Trp51,16:27:50,16:27:50,349,073,South to Downtown (Inbound),,
Rt6Trp51,16:28:00,16:28:00,350,074,South to Downtown (Inbound),,
Rt6Trp51,16:32:00,16:32:00,351,075,South to Downtown (Inbound),,
Rt6Trp51,16:32:30,16:32:30,352,076,South to Downtown (Inbound),,
Rt6Trp51,16:33:00,16:33:00,353,077,South to Downtown (Inbound),,
Rt6Trp51,16:33:30,16:33:30,354,078,South to Downtown (Inbound),,
Rt6Trp51,16:33:50,16:33:50,355,079,South to Downtown (Inbound),,
Rt6Trp51,16:34:20,16:34:20,356,080,South to Downtown (Inbound),,
Rt6Trp51,16:40:00,16:40:00,0,081,South to Downtown (Inbound),,
Rt6Trp52,16:42:00,16:42:00,0,1,North from Downtown (Outbound),,
Rt6Trp52,16:42:30,16:42:30,283,2,North from Downtown (Outbound),,
Rt6Trp52,16:42:50,16:42:50,284,3,North from Downtown (Outbound),,
Rt6Trp52,16:43:10,16:43:10,285,4,North from Downtown (Outbound),,
Rt6Trp52,16:43:40,16:43:40,286,5,North from Downtown (Outbound),,
Rt6Trp52,16:47:00,16:47:00,287,6,North from Downtown (Outbound),,
Rt6Trp52,16:47:20,16:47:20,288,7,North from Downtown (Outbound),,
Rt6Trp52,16:47:50,16:47:50,289,8,North from Downtown (Outbound),,
Rt6Trp52,16:48:10,16:48:10,290,9,North from Downtown (Outbound),,
Rt6Trp52,16:48:30,16:48:30,291,10,North from Downtown (Outbound),,
Rt6Trp52,16:48:40,16:48:40,292,11,North from Downtown (Outbound),,
Rt6Trp52,16:49:00,16:49:00,293,12,North from Downtown (Outbound),,
Rt6Trp52,16:49:20,16:49:20,294,13,North from Downtown (Outbound),,
Rt6Trp52,16:49:40,16:49:40,295,14,North from Downtown (Outbound),,
Rt6Trp52,16:50:00,16:50:00,296,15,North from Downtown (Outbound),,
Rt6Trp52,16:54:00,16:54:00,438,16,North from Downtown (Outbound),,
Rt6Trp52,16:54:20,16:54:20,297,17,North from Downtown (Outbound),,
Rt6Trp52,16:54:40,16:54:40,298,18,North from Downtown (Outbound),,
Rt6Trp52,16:55:00,16:55:00,299,19,North from Downtown (Outbound),,
Rt6Trp52,16:55:20,16:55:20,300,20,North from Downtown (Outbound),,
Rt6Trp52,16:55:40,16:55:40,249,21,North from Downtown (Outbound),,
Rt6Trp52,16:56:00,16:56:00,250,22,North from Downtown (Outbound),,
Rt6Trp52,16:56:20,16:56:20,301,23,North from Downtown (Outbound),,
Rt6Trp52,16:56:30,16:56:30,302,24,North from Downtown (Outbound),,
Rt6Trp52,16:56:50,16:56:50,303,25,North from Downtown (Outbound),,
Rt6Trp52,16:57:00,16:57:00,304,26,North from Downtown (Outbound),,
Rt6Trp52,16:57:20,16:57:20,305,27,North from Downtown (Outbound),,
Rt6Trp52,16:57:40,16:57:40,306,28,North from Downtown (Outbound),,
Rt6Trp52,16:58:00,16:58:00,307,29,North from Downtown (Outbound),,
Rt6Trp52,16:58:20,16:58:20,308,30,North from Downtown (Outbound),,
Rt6Trp52,17:00:00,17:00:00,309,31,North from Downtown (Outbound),,
Rt6Trp52,17:00:30,17:00:30,310,32,North from Downtown (Outbound),,
Rt6Trp52,17:01:00,17:01:00,311,33,North from Downtown (Outbound),,
Rt6Trp52,17:05:00,17:05:00,312,34,North from Downtown (Outbound),,
Rt6Trp52,17:06:00,17:06:00,313,35,North from Downtown (Outbound),,
Rt6Trp52,17:06:20,17:06:20,314,36,North from Downtown (Outbound),,
Rt6Trp52,17:06:40,17:06:40,315,37,North from Downtown (Outbound),,
Rt6Trp52,17:07:00,17:07:00,316,38,North from Downtown (Outbound),,
Rt6Trp52,17:07:20,17:07:20,317,39,North from Downtown (Outbound),,
Rt6Trp52,17:10:00,17:10:00,318,40,North from Downtown (Outbound),,
Rt6Trp52,17:10:30,17:10:30,319,41,South to Downtown (Inbound),,
Rt6Trp52,17:10:50,17:10:50,320,42,South to Downtown (Inbound),,
Rt6Trp52,17:11:00,17:11:00,321,43,South to Downtown (Inbound),,
Rt6Trp52,17:11:20,17:11:20,322,44,South to Downtown (Inbound),,
Rt6Trp52,17:11:40,17:11:40,323,45,South to Downtown (Inbound),,
Rt6Trp52,17:12:00,17:12:00,324,46,South to Downtown (Inbound),,
Rt6Trp52,17:13:00,17:13:00,325,47,South to Downtown (Inbound),,
Rt6Trp52,17:13:10,17:13:10,326,48,South to Downtown (Inbound),,
Rt6Trp52,17:13:30,17:13:30,327,49,South to Downtown (Inbound),,
Rt6Trp52,17:13:50,17:13:50,328,050,South to Downtown (Inbound),,
Rt6Trp52,17:15:00,17:15:00,329,051,South to Downtown (Inbound),,
Rt6Trp52,17:15:20,17:15:20,330,052,South to Downtown (Inbound),,
Rt6Trp52,17:15:30,17:15:30,331,053,South to Downtown (Inbound),,
Rt6Trp52,17:15:50,17:15:50,332,054,South to Downtown (Inbound),,
Rt6Trp52,17:16:10,17:16:10,333,055,South to Downtown (Inbound),,
Rt6Trp52,17:17:00,17:17:00,334,056,South to Downtown (Inbound),,
Rt6Trp52,17:17:10,17:17:10,335,057,South to Downtown (Inbound),,
Rt6Trp52,17:17:30,17:17:30,336,058,South to Downtown (Inbound),,
Rt6Trp52,17:17:50,17:17:50,337,059,South to Downtown (Inbound),,
Rt6Trp52,17:18:10,17:18:10,270,060,South to Downtown (Inbound),,
Rt6Trp52,17:18:40,17:18:40,338,061,South to Downtown (Inbound),,
Rt6Trp52,17:19:00,17:19:00,339,062,South to Downtown (Inbound),,
Rt6Trp52,17:19:20,17:19:20,340,063,South to Downtown (Inbound),,
Rt6Trp52,17:19:40,17:19:40,341,064,South to Downtown (Inbound),,
Rt6Trp52,17:25:00,17:25:00,437,065,South to Downtown (Inbound),,
Rt6Trp52,17:25:20,17:25:20,342,066,South to Downtown (Inbound),,
Rt6Trp52,17:25:40,17:25:40,343,067,South to Downtown (Inbound),,
Rt6Trp52,17:26:00,17:26:00,344,068,South to Downtown (Inbound),,
Rt6Trp52,17:26:20,17:26:20,345,069,South to Downtown (Inbound),,
Rt6Trp52,17:26:40,17:26:40,346,070,South to Downtown (Inbound),,
Rt6Trp52,17:27:00,17:27:00,347,071,South to Downtown (Inbound),,
Rt6Trp52,17:27:30,17:27:30,348,072,South to Downtown (Inbound),,
Rt6Trp52,17:27:50,17:27:50,349,073,South to Downtown (Inbound),,
Rt6Trp52,17:28:00,17:28:00,350,074,South to Downtown (Inbound),,
Rt6Trp52,17:32:00,17:32:00,351,075,South to Downtown (Inbound),,
Rt6Trp52,17:32:30,17:32:30,352,076,South to Downtown (Inbound),,
Rt6Trp52,17:33:00,17:33:00,353,077,South to Downtown (Inbound),,
Rt6Trp52,17:33:30,17:33:30,354,078,South to Downtown (Inbound),,
Rt6Trp52,17:33:50,17:33:50,355,079,South to Downtown (Inbound),,
Rt6Trp52,17:34:20,17:34:20,356,080,South to Downtown (Inbound),,
Rt6Trp52,17:40:00,17:40:00,0,081,South to Downtown (Inbound),,
Rt6Trp53,17:42:00,17:42:00,0,1,North from Downtown (Outbound),,
Rt6Trp53,17:42:30,17:42:30,283,2,North from Downtown (Outbound),,
Rt6Trp53,17:42:50,17:42:50,284,3,North from Downtown (Outbound),,
Rt6Trp53,17:43:10,17:43:10,285,4,North from Downtown (Outbound),,
Rt6Trp53,17:43:40,17:43:40,286,5,North from Downtown (Outbound),,
Rt6Trp53,17:47:00,17:47:00,287,6,North from Downtown (Outbound),,
Rt6Trp53,17:47:20,17:47:20,288,7,North from Downtown (Outbound),,
Rt6Trp53,17:47:50,17:47:50,289,8,North from Downtown (Outbound),,
Rt6Trp53,17:48:10,17:48:10,290,9,North from Downtown (Outbound),,
Rt6Trp53,17:48:30,17:48:30,291,10,North from Downtown (Outbound),,
Rt6Trp53,17:48:40,17:48:40,292,11,North from Downtown (Outbound),,
Rt6Trp53,17:49:00,17:49:00,293,12,North from Downtown (Outbound),,
Rt6Trp53,17:49:20,17:49:20,294,13,North from Downtown (Outbound),,
Rt6Trp53,17:49:40,17:49:40,295,14,North from Downtown (Outbound),,
Rt6Trp53,17:50:00,17:50:00,296,15,North from Downtown (Outbound),,
Rt6Trp53,17:54:00,17:54:00,438,16,North from Downtown (Outbound),,
Rt6Trp53,17:54:20,17:54:20,297,17,North from Downtown (Outbound),,
Rt6Trp53,17:54:40,17:54:40,298,18,North from Downtown (Outbound),,
Rt6Trp53,17:55:00,17:55:00,299,19,North from Downtown (Outbound),,
Rt6Trp53,17:55:20,17:55:20,300,20,North from Downtown (Outbound),,
Rt6Trp53,17:55:40,17:55:40,249,21,North from Downtown (Outbound),,
Rt6Trp53,17:56:00,17:56:00,250,22,North from Downtown (Outbound),,
Rt6Trp53,17:56:20,17:56:20,301,23,North from Downtown (Outbound),,
Rt6Trp53,17:56:30,17:56:30,302,24,North from Downtown (Outbound),,
Rt6Trp53,17:56:50,17:56:50,303,25,North from Downtown (Outbound),,
Rt6Trp53,17:57:00,17:57:00,304,26,North from Downtown (Outbound),,
Rt6Trp53,17:57:20,17:57:20,305,27,North from Downtown (Outbound),,
Rt6Trp53,17:57:40,17:57:40,306,28,North from Downtown (Outbound),,
Rt6Trp53,17:58:00,17:58:00,307,29,North from Downtown (Outbound),,
Rt6Trp53,17:58:20,17:58:20,308,30,North from Downtown (Outbound),,
Rt6Trp53,18:00:00,18:00:00,309,31,North from Downtown (Outbound),,
Rt6Trp53,18:00:30,18:00:30,310,32,North from Downtown (Outbound),,
Rt6Trp53,18:01:00,18:01:00,311,33,North from Downtown (Outbound),,
Rt6Trp53,18:05:00,18:05:00,312,34,North from Downtown (Outbound),,
Rt6Trp53,18:06:00,18:06:00,313,35,North from Downtown (Outbound),,
Rt6Trp53,18:06:20,18:06:20,314,36,North from Downtown (Outbound),,
Rt6Trp53,18:06:40,18:06:40,315,37,North from Downtown (Outbound),,
Rt6Trp53,18:07:00,18:07:00,316,38,North from Downtown (Outbound),,
Rt6Trp53,18:07:20,18:07:20,317,39,North from Downtown (Outbound),,
Rt6Trp53,18:10:00,18:10:00,318,40,North from Downtown (Outbound),,
Rt6Trp53,18:10:30,18:10:30,319,41,South to Downtown (Inbound),,
Rt6Trp53,18:10:50,18:10:50,320,42,South to Downtown (Inbound),,
Rt6Trp53,18:11:00,18:11:00,321,43,South to Downtown (Inbound),,
Rt6Trp53,18:11:20,18:11:20,322,44,South to Downtown (Inbound),,
Rt6Trp53,18:11:40,18:11:40,323,45,South to Downtown (Inbound),,
Rt6Trp53,18:12:00,18:12:00,324,46,South to Downtown (Inbound),,
Rt6Trp53,18:13:00,18:13:00,325,47,South to Downtown (Inbound),,
Rt6Trp53,18:13:10,18:13:10,326,48,South to Downtown (Inbound),,
Rt6Trp53,18:13:30,18:13:30,327,49,South to Downtown (Inbound),,
Rt6Trp53,18:13:50,18:13:50,328,050,South to Downtown (Inbound),,
Rt6Trp53,18:15:00,18:15:00,329,051,South to Downtown (Inbound),,
Rt6Trp53,18:15:20,18:15:20,330,052,South to Downtown (Inbound),,
Rt6Trp53,18:15:30,18:15:30,331,053,South to Downtown (Inbound),,
Rt6Trp53,18:15:50,18:15:50,332,054,South to Downtown (Inbound),,
Rt6Trp53,18:16:10,18:16:10,333,055,South to Downtown (Inbound),,
Rt6Trp53,18:17:00,18:17:00,334,056,South to Downtown (Inbound),,
Rt6Trp53,18:17:10,18:17:10,335,057,South to Downtown (Inbound),,
Rt6Trp53,18:17:30,18:17:30,336,058,South to Downtown (Inbound),,
Rt6Trp53,18:17:50,18:17:50,337,059,South to Downtown (Inbound),,
Rt6Trp53,18:18:10,18:18:10,270,060,South to Downtown (Inbound),,
Rt6Trp53,18:18:40,18:18:40,338,061,South to Downtown (Inbound),,
Rt6Trp53,18:19:00,18:19:00,339,062,South to Downtown (Inbound),,
Rt6Trp53,18:19:20,18:19:20,340,063,South to Downtown (Inbound),,
Rt6Trp53,18:19:40,18:19:40,341,064,South to Downtown (Inbound),,
Rt6Trp53,18:25:00,18:25:00,437,065,South to Downtown (Inbound),,
Rt6Trp53,18:25:20,18:25:20,342,066,South to Downtown (Inbound),,
Rt6Trp53,18:25:40,18:25:40,343,067,South to Downtown (Inbound),,
Rt6Trp53,18:26:00,18:26:00,344,068,South to Downtown (Inbound),,
Rt6Trp53,18:26:20,18:26:20,345,069,South to Downtown (Inbound),,
Rt6Trp53,18:26:40,18:26:40,346,070,South to Downtown (Inbound),,
Rt6Trp53,18:27:00,18:27:00,347,071,South to Downtown (Inbound),,
Rt6Trp53,18:27:30,18:27:30,348,072,South to Downtown (Inbound),,
Rt6Trp53,18:27:50,18:27:50,349,073,South to Downtown (Inbound),,
Rt6Trp53,18:28:00,18:28:00,350,074,South to Downtown (Inbound),,
Rt6Trp53,18:32:00,18:32:00,351,075,South to Downtown (Inbound),,
Rt6Trp53,18:32:30,18:32:30,352,076,South to Downtown (Inbound),,
Rt6Trp53,18:33:00,18:33:00,353,077,South to Downtown (Inbound),,
Rt6Trp53,18:33:30,18:33:30,354,078,South to Downtown (Inbound),,
Rt6Trp53,18:33:50,18:33:50,355,079,South to Downtown (Inbound),,
Rt6Trp53,18:34:20,18:34:20,356,080,South to Downtown (Inbound),,
Rt6Trp53,18:40:00,18:40:00,0,081,South to Downtown (Inbound),,
Rt6Trp54Hol,07:42:00,07:42:00,0,1,North from Downtown (Outbound),,
Rt6Trp54Hol,07:42:30,07:42:30,283,2,North from Downtown (Outbound),,
Rt6Trp54Hol,07:42:50,07:42:50,284,3,North from Downtown (Outbound),,
Rt6Trp54Hol,07:43:10,07:43:10,285,4,North from Downtown (Outbound),,
Rt6Trp54Hol,07:43:40,07:43:40,286,5,North from Downtown (Outbound),,
Rt6Trp54Hol,07:47:00,07:47:00,287,6,North from Downtown (Outbound),,
Rt6Trp54Hol,07:47:20,07:47:20,288,7,North from Downtown (Outbound),,
Rt6Trp54Hol,07:47:50,07:47:50,289,8,North from Downtown (Outbound),,
Rt6Trp54Hol,07:48:10,07:48:10,290,9,North from Downtown (Outbound),,
Rt6Trp54Hol,07:48:30,07:48:30,291,10,North from Downtown (Outbound),,
Rt6Trp54Hol,07:48:40,07:48:40,292,11,North from Downtown (Outbound),,
Rt6Trp54Hol,07:49:00,07:49:00,293,12,North from Downtown (Outbound),,
Rt6Trp54Hol,07:49:20,07:49:20,294,13,North from Downtown (Outbound),,
Rt6Trp54Hol,07:49:40,07:49:40,295,14,North from Downtown (Outbound),,
Rt6Trp54Hol,07:50:00,07:50:00,296,15,North from Downtown (Outbound),,
Rt6Trp54Hol,07:54:00,07:54:00,438,16,North from Downtown (Outbound),,
Rt6Trp54Hol,07:54:20,07:54:20,297,17,North from Downtown (Outbound),,
Rt6Trp54Hol,07:54:40,07:54:40,298,18,North from Downtown (Outbound),,
Rt6Trp54Hol,07:55:00,07:55:00,299,19,North from Downtown (Outbound),,
Rt6Trp54Hol,07:55:20,07:55:20,300,20,North from Downtown (Outbound),,
Rt6Trp54Hol,07:55:40,07:55:40,249,21,North from Downtown (Outbound),,
Rt6Trp54Hol,07:56:00,07:56:00,250,22,North from Downtown (Outbound),,
Rt6Trp54Hol,07:56:20,07:56:20,301,23,North from Downtown (Outbound),,
Rt6Trp54Hol,07:56:30,07:56:30,302,24,North from Downtown (Outbound),,
Rt6Trp54Hol,07:56:50,07:56:50,303,25,North from Downtown (Outbound),,
Rt6Trp54Hol,07:57:00,07:57:00,304,26,North from Downtown (Outbound),,
Rt6Trp54Hol,07:57:20,07:57:20,305,27,North from Downtown (Outbound),,
Rt6Trp54Hol,07:57:40,07:57:40,306,28,North from Downtown (Outbound),,
Rt6Trp54Hol,07:58:00,07:58:00,307,29,North from Downtown (Outbound),,
Rt6Trp54Hol,07:58:20,07:58:20,308,30,North from Downtown (Outbound),,
Rt6Trp54Hol,08:00:00,08:00:00,309,31,North from Downtown (Outbound),,
Rt6Trp54Hol,08:00:30,08:00:30,310,32,North from Downtown (Outbound),,
Rt6Trp54Hol,08:01:00,08:01:00,311,33,North from Downtown (Outbound),,
Rt6Trp54Hol,08:05:00,08:05:00,312,34,North from Downtown (Outbound),,
Rt6Trp54Hol,08:06:00,08:06:00,313,35,North from Downtown (Outbound),,
Rt6Trp54Hol,08:06:20,08:06:20,314,36,North from Downtown (Outbound),,
Rt6Trp54Hol,08:06:40,08:06:40,315,37,North from Downtown (Outbound),,
Rt6Trp54Hol,08:07:00,08:07:00,316,38,North from Downtown (Outbound),,
Rt6Trp54Hol,08:07:20,08:07:20,317,39,North from Downtown (Outbound),,
Rt6Trp54Hol,08:10:00,08:10:00,318,40,North from Downtown (Outbound),,
Rt6Trp54Hol,08:10:30,08:10:30,319,41,South to Downtown (Inbound),,
Rt6Trp54Hol,08:10:50,08:10:50,320,42,South to Downtown (Inbound),,
Rt6Trp54Hol,08:11:00,08:11:00,321,43,South to Downtown (Inbound),,
Rt6Trp54Hol,08:11:20,08:11:20,322,44,South to Downtown (Inbound),,
Rt6Trp54Hol,08:11:40,08:11:40,323,45,South to Downtown (Inbound),,
Rt6Trp54Hol,08:12:00,08:12:00,324,46,South to Downtown (Inbound),,
Rt6Trp54Hol,08:13:00,08:13:00,325,47,South to Downtown (Inbound),,
Rt6Trp54Hol,08:13:10,08:13:10,326,48,South to Downtown (Inbound),,
Rt6Trp54Hol,08:13:30,08:13:30,327,49,South to Downtown (Inbound),,
Rt6Trp54Hol,08:13:50,08:13:50,328,050,South to Downtown (Inbound),,
Rt6Trp54Hol,08:15:00,08:15:00,329,051,South to Downtown (Inbound),,
Rt6Trp54Hol,08:15:20,08:15:20,330,052,South to Downtown (Inbound),,
Rt6Trp54Hol,08:15:30,08:15:30,331,053,South to Downtown (Inbound),,
Rt6Trp54Hol,08:15:50,08:15:50,332,054,South to Downtown (Inbound),,
Rt6Trp54Hol,08:16:10,08:16:10,333,055,South to Downtown (Inbound),,
Rt6Trp54Hol,08:17:00,08:17:00,334,056,South to Downtown (Inbound),,
Rt6Trp54Hol,08:17:10,08:17:10,335,057,South to Downtown (Inbound),,
Rt6Trp54Hol,08:17:30,08:17:30,336,058,South to Downtown (Inbound),,
Rt6Trp54Hol,08:17:50,08:17:50,337,059,South to Downtown (Inbound),,
Rt6Trp54Hol,08:18:10,08:18:10,270,060,South to Downtown (Inbound),,
Rt6Trp54Hol,08:18:40,08:18:40,338,061,South to Downtown (Inbound),,
Rt6Trp54Hol,08:19:00,08:19:00,339,062,South to Downtown (Inbound),,
Rt6Trp54Hol,08:19:20,08:19:20,340,063,South to Downtown (Inbound),,
Rt6Trp54Hol,08:19:40,08:19:40,341,064,South to Downtown (Inbound),,
Rt6Trp54Hol,08:25:00,08:25:00,437,065,South to Downtown (Inbound),,
Rt6Trp54Hol,08:25:20,08:25:20,342,066,South to Downtown (Inbound),,
Rt6Trp54Hol,08:25:40,08:25:40,343,067,South to Downtown (Inbound),,
Rt6Trp54Hol,08:26:00,08:26:00,344,068,South to Downtown (Inbound),,
Rt6Trp54Hol,08:26:20,08:26:20,345,069,South to Downtown (Inbound),,
Rt6Trp54Hol,08:26:40,08:26:40,346,070,South to Downtown (Inbound),,
Rt6Trp54Hol,08:27:00,08:27:00,347,071,South to Downtown (Inbound),,
Rt6Trp54Hol,08:27:30,08:27:30,348,072,South to Downtown (Inbound),,
Rt6Trp54Hol,08:27:50,08:27:50,349,073,South to Downtown (Inbound),,
Rt6Trp54Hol,08:28:00,08:28:00,350,074,South to Downtown (Inbound),,
Rt6Trp54Hol,08:32:00,08:32:00,351,075,South to Downtown (Inbound),,
Rt6Trp54Hol,08:32:30,08:32:30,352,076,South to Downtown (Inbound),,
Rt6Trp54Hol,08:33:00,08:33:00,353,077,South to Downtown (Inbound),,
Rt6Trp54Hol,08:33:30,08:33:30,354,078,South to Downtown (Inbound),,
Rt6Trp54Hol,08:33:50,08:33:50,355,079,South to Downtown (Inbound),,
Rt6Trp54Hol,08:34:20,08:34:20,356,080,South to Downtown (Inbound),,
Rt6Trp54Hol,08:40:00,08:40:00,0,081,South to Downtown (Inbound),,
Rt6Trp55Hol,08:42:00,08:42:00,0,1,North from Downtown (Outbound),,
Rt6Trp55Hol,08:42:30,08:42:30,283,2,North from Downtown (Outbound),,
Rt6Trp55Hol,08:42:50,08:42:50,284,3,North from Downtown (Outbound),,
Rt6Trp55Hol,08:43:10,08:43:10,285,4,North from Downtown (Outbound),,
